,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcfromtimestamp""|""relative:///matrix/plugin.video.umbrella/resources/lib/modules/cleandate.py:38:11:38:38""]] should not be used.","/matrix/plugin.video.umbrella/resources/lib/modules/cleandate.py","38","11","38","38"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcfromtimestamp""|""relative:///nexus/plugin.video.umbrella/resources/lib/modules/cleandate.py:38:11:38:38""]] should not be used.","/nexus/plugin.video.umbrella/resources/lib/modules/cleandate.py","38","11","38","38"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///nexus/plugin.video.youtube/resources/lib/youtube_plugin/kodion/utils/datetime_parser.py:152:36:152:52""]] should not be used.","/nexus/plugin.video.youtube/resources/lib/youtube_plugin/kodion/utils/datetime_parser.py","152","36","152","52"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///nexus/plugin.video.youtube/resources/lib/youtube_plugin/kodion/utils/datetime_parser.py:171:26:171:42""]] should not be used.","/nexus/plugin.video.youtube/resources/lib/youtube_plugin/kodion/utils/datetime_parser.py","171","26","171","42"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///nexus/plugin.video.youtube/resources/lib/youtube_plugin/kodion/utils/datetime_parser.py:183:36:183:52""]] should not be used.","/nexus/plugin.video.youtube/resources/lib/youtube_plugin/kodion/utils/datetime_parser.py","183","36","183","52"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///nexus/plugin.video.youtube/resources/lib/youtube_plugin/kodion/utils/datetime_parser.py:292:59:292:75""]] should not be used.","/nexus/plugin.video.youtube/resources/lib/youtube_plugin/kodion/utils/datetime_parser.py","292","59","292","75"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///nexus/plugin.video.youtube/resources/lib/youtube_plugin/kodion/utils/datetime_parser.py:300:16:300:32""]] should not be used.","/nexus/plugin.video.youtube/resources/lib/youtube_plugin/kodion/utils/datetime_parser.py","300","16","300","32"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///matrix/plugin.video.youtube/resources/lib/youtube_plugin/kodion/utils/datetime_parser.py:152:36:152:52""]] should not be used.","/matrix/plugin.video.youtube/resources/lib/youtube_plugin/kodion/utils/datetime_parser.py","152","36","152","52"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///matrix/plugin.video.youtube/resources/lib/youtube_plugin/kodion/utils/datetime_parser.py:171:26:171:42""]] should not be used.","/matrix/plugin.video.youtube/resources/lib/youtube_plugin/kodion/utils/datetime_parser.py","171","26","171","42"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///matrix/plugin.video.youtube/resources/lib/youtube_plugin/kodion/utils/datetime_parser.py:183:36:183:52""]] should not be used.","/matrix/plugin.video.youtube/resources/lib/youtube_plugin/kodion/utils/datetime_parser.py","183","36","183","52"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///matrix/plugin.video.youtube/resources/lib/youtube_plugin/kodion/utils/datetime_parser.py:292:59:292:75""]] should not be used.","/matrix/plugin.video.youtube/resources/lib/youtube_plugin/kodion/utils/datetime_parser.py","292","59","292","75"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///matrix/plugin.video.youtube/resources/lib/youtube_plugin/kodion/utils/datetime_parser.py:300:16:300:32""]] should not be used.","/matrix/plugin.video.youtube/resources/lib/youtube_plugin/kodion/utils/datetime_parser.py","300","16","300","32"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///matrix/plugin.video.umbrella/resources/lib/modules/library.py:1031:20:1031:36""]] should not be used.","/matrix/plugin.video.umbrella/resources/lib/modules/library.py","1031","20","1031","36"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///matrix/plugin.video.umbrella/resources/lib/modules/library.py:1330:20:1330:36""]] should not be used.","/matrix/plugin.video.umbrella/resources/lib/modules/library.py","1330","20","1330","36"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///nexus/plugin.video.umbrella/resources/lib/modules/library.py:1031:20:1031:36""]] should not be used.","/nexus/plugin.video.umbrella/resources/lib/modules/library.py","1031","20","1031","36"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///nexus/plugin.video.umbrella/resources/lib/modules/library.py:1330:20:1330:36""]] should not be used.","/nexus/plugin.video.umbrella/resources/lib/modules/library.py","1330","20","1330","36"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///matrix/plugin.video.umbrella/resources/lib/modules/trakt.py:1434:16:1434:32""]] should not be used.","/matrix/plugin.video.umbrella/resources/lib/modules/trakt.py","1434","16","1434","32"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///matrix/plugin.video.umbrella/resources/lib/modules/trakt.py:1463:18:1463:34""]] should not be used.","/matrix/plugin.video.umbrella/resources/lib/modules/trakt.py","1463","18","1463","34"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///matrix/plugin.video.umbrella/resources/lib/modules/trakt.py:1484:18:1484:34""]] should not be used.","/matrix/plugin.video.umbrella/resources/lib/modules/trakt.py","1484","18","1484","34"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///matrix/plugin.video.umbrella/resources/lib/modules/trakt.py:1773:19:1773:35""]] should not be used.","/matrix/plugin.video.umbrella/resources/lib/modules/trakt.py","1773","19","1773","35"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///matrix/plugin.video.umbrella/resources/lib/modules/trakt.py:1823:19:1823:35""]] should not be used.","/matrix/plugin.video.umbrella/resources/lib/modules/trakt.py","1823","19","1823","35"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///nexus/plugin.video.umbrella/resources/lib/modules/trakt.py:1434:16:1434:32""]] should not be used.","/nexus/plugin.video.umbrella/resources/lib/modules/trakt.py","1434","16","1434","32"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///nexus/plugin.video.umbrella/resources/lib/modules/trakt.py:1463:18:1463:34""]] should not be used.","/nexus/plugin.video.umbrella/resources/lib/modules/trakt.py","1463","18","1463","34"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///nexus/plugin.video.umbrella/resources/lib/modules/trakt.py:1484:18:1484:34""]] should not be used.","/nexus/plugin.video.umbrella/resources/lib/modules/trakt.py","1484","18","1484","34"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///nexus/plugin.video.umbrella/resources/lib/modules/trakt.py:1773:19:1773:35""]] should not be used.","/nexus/plugin.video.umbrella/resources/lib/modules/trakt.py","1773","19","1773","35"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///nexus/plugin.video.umbrella/resources/lib/modules/trakt.py:1823:19:1823:35""]] should not be used.","/nexus/plugin.video.umbrella/resources/lib/modules/trakt.py","1823","19","1823","35"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///nexus/plugin.video.umbrella/resources/lib/database/traktsync.py:95:15:95:31""]] should not be used.","/nexus/plugin.video.umbrella/resources/lib/database/traktsync.py","95","15","95","31"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///nexus/plugin.video.umbrella/resources/lib/database/traktsync.py:186:15:186:31""]] should not be used.","/nexus/plugin.video.umbrella/resources/lib/database/traktsync.py","186","15","186","31"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///nexus/plugin.video.umbrella/resources/lib/database/traktsync.py:206:15:206:31""]] should not be used.","/nexus/plugin.video.umbrella/resources/lib/database/traktsync.py","206","15","206","31"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///nexus/plugin.video.umbrella/resources/lib/database/traktsync.py:261:15:261:31""]] should not be used.","/nexus/plugin.video.umbrella/resources/lib/database/traktsync.py","261","15","261","31"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///nexus/plugin.video.umbrella/resources/lib/database/traktsync.py:286:15:286:31""]] should not be used.","/nexus/plugin.video.umbrella/resources/lib/database/traktsync.py","286","15","286","31"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///nexus/plugin.video.umbrella/resources/lib/database/traktsync.py:350:15:350:31""]] should not be used.","/nexus/plugin.video.umbrella/resources/lib/database/traktsync.py","350","15","350","31"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///nexus/plugin.video.umbrella/resources/lib/database/traktsync.py:375:15:375:31""]] should not be used.","/nexus/plugin.video.umbrella/resources/lib/database/traktsync.py","375","15","375","31"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///nexus/plugin.video.umbrella/resources/lib/database/traktsync.py:438:15:438:31""]] should not be used.","/nexus/plugin.video.umbrella/resources/lib/database/traktsync.py","438","15","438","31"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///nexus/plugin.video.umbrella/resources/lib/database/traktsync.py:463:15:463:31""]] should not be used.","/nexus/plugin.video.umbrella/resources/lib/database/traktsync.py","463","15","463","31"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///nexus/plugin.video.umbrella/resources/lib/database/traktsync.py:522:15:522:31""]] should not be used.","/nexus/plugin.video.umbrella/resources/lib/database/traktsync.py","522","15","522","31"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///nexus/plugin.video.umbrella/resources/lib/database/traktsync.py:590:15:590:31""]] should not be used.","/nexus/plugin.video.umbrella/resources/lib/database/traktsync.py","590","15","590","31"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///nexus/plugin.video.umbrella/resources/lib/database/traktsync.py:810:15:810:31""]] should not be used.","/nexus/plugin.video.umbrella/resources/lib/database/traktsync.py","810","15","810","31"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///matrix/plugin.video.umbrella/resources/lib/database/traktsync.py:95:15:95:31""]] should not be used.","/matrix/plugin.video.umbrella/resources/lib/database/traktsync.py","95","15","95","31"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///matrix/plugin.video.umbrella/resources/lib/database/traktsync.py:186:15:186:31""]] should not be used.","/matrix/plugin.video.umbrella/resources/lib/database/traktsync.py","186","15","186","31"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///matrix/plugin.video.umbrella/resources/lib/database/traktsync.py:206:15:206:31""]] should not be used.","/matrix/plugin.video.umbrella/resources/lib/database/traktsync.py","206","15","206","31"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///matrix/plugin.video.umbrella/resources/lib/database/traktsync.py:261:15:261:31""]] should not be used.","/matrix/plugin.video.umbrella/resources/lib/database/traktsync.py","261","15","261","31"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///matrix/plugin.video.umbrella/resources/lib/database/traktsync.py:286:15:286:31""]] should not be used.","/matrix/plugin.video.umbrella/resources/lib/database/traktsync.py","286","15","286","31"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///matrix/plugin.video.umbrella/resources/lib/database/traktsync.py:350:15:350:31""]] should not be used.","/matrix/plugin.video.umbrella/resources/lib/database/traktsync.py","350","15","350","31"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///matrix/plugin.video.umbrella/resources/lib/database/traktsync.py:375:15:375:31""]] should not be used.","/matrix/plugin.video.umbrella/resources/lib/database/traktsync.py","375","15","375","31"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///matrix/plugin.video.umbrella/resources/lib/database/traktsync.py:438:15:438:31""]] should not be used.","/matrix/plugin.video.umbrella/resources/lib/database/traktsync.py","438","15","438","31"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///matrix/plugin.video.umbrella/resources/lib/database/traktsync.py:463:15:463:31""]] should not be used.","/matrix/plugin.video.umbrella/resources/lib/database/traktsync.py","463","15","463","31"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///matrix/plugin.video.umbrella/resources/lib/database/traktsync.py:522:15:522:31""]] should not be used.","/matrix/plugin.video.umbrella/resources/lib/database/traktsync.py","522","15","522","31"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///matrix/plugin.video.umbrella/resources/lib/database/traktsync.py:590:15:590:31""]] should not be used.","/matrix/plugin.video.umbrella/resources/lib/database/traktsync.py","590","15","590","31"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///matrix/plugin.video.umbrella/resources/lib/database/traktsync.py:810:15:810:31""]] should not be used.","/matrix/plugin.video.umbrella/resources/lib/database/traktsync.py","810","15","810","31"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcfromtimestamp""|""relative:///nexus/plugin.video.umbrella/resources/lib/externals/pytz/tzinfo.py:27:10:27:37""]] should not be used.","/nexus/plugin.video.umbrella/resources/lib/externals/pytz/tzinfo.py","27","10","27","37"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcfromtimestamp""|""relative:///matrix/plugin.video.umbrella/resources/lib/externals/pytz/tzinfo.py:27:10:27:37""]] should not be used.","/matrix/plugin.video.umbrella/resources/lib/externals/pytz/tzinfo.py","27","10","27","37"
